      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
    1.8000       3.0727173e+05       3.0727244e+05       3.0686558e+05       3.0712997e+05       3.0676137e+05       3.0676813e+05       3.0717497e+05       3.0690311e+05
    1.8200       3.0547727e+05       3.0547842e+05       3.0505698e+05       3.0533191e+05       3.0494871e+05       3.0495517e+05       3.0537660e+05       3.0509405e+05
    1.8400       3.0367788e+05       3.0367951e+05       3.0324331e+05       3.0352896e+05       3.0313091e+05       3.0313703e+05       3.0357322e+05       3.0327981e+05
    1.8600       3.0187803e+05       3.0188016e+05       3.0142905e+05       3.0172560e+05       3.0131246e+05       3.0131819e+05       3.0176929e+05       3.0146488e+05
    1.8800       3.0008217e+05       3.0008484e+05       2.9961867e+05       2.9992627e+05       2.9949784e+05       2.9950313e+05       2.9996928e+05       2.9965372e+05
    1.9000       2.9829472e+05       2.9829795e+05       2.9781659e+05       2.9813539e+05       2.9769146e+05       2.9769626e+05       2.9817761e+05       2.9785076e+05
    1.9200       2.9652004e+05       2.9652386e+05       2.9602720e+05       2.9635734e+05       2.9589772e+05       2.9590199e+05       2.9639863e+05       2.9606039e+05
    1.9400       2.9476242e+05       2.9476686e+05       2.9425480e+05       2.9459642e+05       2.9412093e+05       2.9412462e+05       2.9463666e+05       2.9428690e+05
    1.9600       2.9302608e+05       2.9303117e+05       2.9250362e+05       2.9285683e+05       2.9236533e+05       2.9236839e+05       2.9289592e+05       2.9253455e+05
    1.9800       2.9131516e+05       2.9132091e+05       2.9077781e+05       2.9114273e+05       2.9063507e+05       2.9063746e+05       2.9118054e+05       2.9080747e+05
    2.0000       2.8963368e+05       2.8964013e+05       2.8908143e+05       2.8945815e+05       2.8893421e+05       2.8893589e+05       2.8949457e+05       2.8910972e+05
    2.0200       2.8798559e+05       2.8799275e+05       2.8741842e+05       2.8780701e+05       2.8726671e+05       2.8726762e+05       2.8784193e+05       2.8744525e+05
    2.0400       2.8637470e+05       2.8638260e+05       2.8579262e+05       2.8619316e+05       2.8563640e+05       2.8563652e+05       2.8622647e+05       2.8581790e+05
    2.0600       2.8480471e+05       2.8481337e+05       2.8420774e+05       2.8462029e+05       2.8404702e+05       2.8404629e+05       2.8465189e+05       2.8423140e+05
    2.0800       2.8327920e+05       2.8328863e+05       2.8266740e+05       2.8309199e+05       2.8250217e+05       2.8250057e+05       2.8312178e+05       2.8268934e+05
    2.1000       2.8180164e+05       2.8181186e+05       2.8117506e+05       2.8161172e+05       2.8100535e+05       2.8100282e+05       2.8163960e+05       2.8119522e+05
    2.1200       2.8037537e+05       2.8038639e+05       2.7973408e+05       2.8018283e+05       2.7955990e+05       2.7955643e+05       2.8020871e+05       2.7975239e+05
    2.1400       2.7900357e+05       2.7901540e+05       2.7834768e+05       2.7880852e+05       2.7816907e+05       2.7816461e+05       2.7883231e+05       2.7836407e+05
    2.1600       2.7768931e+05       2.7770197e+05       2.7701893e+05       2.7749184e+05       2.7683593e+05       2.7683046e+05       2.7751347e+05       2.7703335e+05
