time,relative_surge,relative_sway,relative_heave,relative_roll,relative_pitch,relative_yaw
3.34,25.7144935986382,-2.74372969126802e-05,0.167724294271697,3.30671190424277e-06,-0.0136736883109777,-5.3295336047674e-06
3.36,25.7152682029359,-3.13456170140114e-05,0.173778083410286,3.99283793363412e-06,-0.0144144745531256,-5.8753639108442e-06
3.38,25.7160592608498,-3.52078893453012e-05,0.17974610476693,4.67389319673931e-06,-0.0151709761395787,-6.41303250808365e-06
3.4,25.7168650310335,-3.90170844291049e-05,0.185614278069304,5.34858812442652e-06,-0.0159414639951936,-6.94142245134495e-06
3.42,25.7176837562778,-4.27662899600278e-05,0.191368667791262,6.01564997632926e-06,-0.0167241848870551,-7.45943465850189e-06
3.44,25.7185136667159,-4.64487044791184e-05,0.196995509726912,6.67382952778354e-06,-0.0175173651896316,-7.96598986179146e-06
3.46,25.7193529832658,-5.00576273037012e-05,0.202481239103208,7.32190291124958e-06,-0.0183192149652671,-8.46003221085041e-06
3.48,25.7201999212387,-5.35864963460142e-05,0.207812522597674,7.95867202001763e-06,-0.0191279323109198,-8.94053353039943e-06
3.5,25.7210526941369,-5.70289188921436e-05,0.212976291090472,8.58296752473628e-06,-0.0199417079652078,-9.40649535424827e-06
3.52,25.7219095171712,-6.037868544162e-05,0.217959772005416,9.19365419712675e-06,-0.0207587297359494,-9.85695301314818e-06
3.54,25.7227686101701,-6.36297579177381e-05,0.222750521213734,9.78963494714317e-06,-0.0215771864387921,-1.02909750258191e-05
3.56,25.723628200635,-6.67762762862623e-05,0.227336452966943,1.03698489734312e-05,-0.0223952720124646,-1.07076653172779e-05
3.58,25.7244865265406,-6.98125977987019e-05,0.231705867121625,1.09332718865281e-05,-0.0232111894278701,-1.11061662537357e-05
3.6,25.7253418389896,-7.27333099721506e-05,0.235847473594249,1.1478917673483e-05,-0.0240231544779164,-1.14856595546281e-05
3.62,25.7261924048217,-7.55332304738232e-05,0.239750413701518,1.20058426886004e-05,-0.0248293995221478,-1.18453685917813e-05
3.64,25.7270365089735,-7.82073994578525e-05,0.243404280435873,1.25131460325539e-05,-0.0256281770080881,-1.21845579771789e-05
3.66,25.7278724568812,-8.07511060028077e-05,0.246799138288139,1.29999680912361e-05,-0.0264177630284153,-1.25025350541818e-05
3.68,25.7286985767479,-8.3159889422646e-05,0.249925542345064,1.34654932927172e-05,-0.0271964607405158,-1.27986518733089e-05
3.7,25.7295132216889,-8.5429532568071e-05,0.252774557506384,1.39089505346805e-05,-0.0279626036577521,-1.30723046131838e-05
3.72,25.7303147718908,-8.75560759574512e-05,0.255337776738954,1.43296135900946e-05,-0.0287145589164516,-1.33229342149292e-05
3.74,25.7311016366634,-8.95358194856755e-05,0.257607338027614,1.47268018633481e-05,-0.0294507303968601,-1.35500274828728e-05
3.76,25.7318722563783,-9.13653302756501e-05,0.2595759404056,1.50998806095195e-05,-0.0301695616840319,-1.37531171348442e-05
3.78,25.7326251043599,-9.3041438935515e-05,0.261236858538244,1.54482619545558e-05,-0.0308695389157361,-1.39317813467012e-05
3.8,25.7333586887506,-9.45612446852095e-05,0.262583956138943,1.57714041760257e-05,-0.0315491935304262,-1.40856442435192e-05
3.82,25.7340715543242,-9.59221245988573e-05,0.263611698158364,1.60688118962341e-05,-0.0322071048817021,-1.4214376177009e-05
3.84,25.7347622842528,-9.71217255933965e-05,0.264315161792675,1.63400371884523e-05,-0.0328419027177428,-1.4317692932391e-05
3.86,25.7354295018619,-9.8157968141166e-05,0.264690046620342,1.6584679257489e-05,-0.033452269552724,-1.4395355581515e-05
3.88,25.7360718723808,-9.90290520803683e-05,0.264732683851897,1.68023847624971e-05,-0.0340369429292899,-1.44471706048813e-05
3.9,25.7366881046859,-9.97334541050776e-05,0.264440044888807,1.69928487987455e-05,-0.0345947175673098,-1.44729895547321e-05
3.92,25.737276953046,-0.000100269929548702,0.263809749428873,1.71558158066305e-05,-0.0351244474020444,-1.44727087793818e-05
3.94,25.7378372188778,-0.000100637515542346,0.262840073269754,1.72910812730335e-05,-0.0356250475188504,-1.44462693662024e-05
3.96,25.7383677525303,-0.000100835536258614,0.2615299562197,1.73984945170244e-05,-0.0360954959985512,-1.43936574685076e-05
3.98,25.7388674551065,-0.000100863614711955,0.259879010807895,1.74779637828122e-05,-0.0365348356853106,-1.43149054367186e-05
4,25.7393355043196,-0.000100724421077558,0.25788855706252,1.75345364588358e-05,-0.0369423889803477,-1.42160608032618e-05
4.02,25.7397713774677,-0.000100428322511448,0.255562836883175,1.7573541901456e-05,-0.037317789086413,-1.4103581433814e-05
4.04,25.7401747312982,-9.99927729683492e-05,0.252908851822781,1.75945472350073e-05,-0.0376608677711868,-1.39794896009239e-05
4.06,25.7405454573445,-9.94374053480129e-05,0.249936458192018,1.75969896969818e-05,-0.0379717046171325,-1.38458397907821e-05
4.08,25.7408835989922,-9.87684559721203e-05,0.24665750844555,1.75812399318101e-05,-0.0382505416517319,-1.37030380785584e-05
